Id,OrgId,IncidentId,AlertId,DetectorId,AlertTitle,Category,IncidentGrade,EntityType,EvidenceRole,DeviceId,Sha256,IpAddress,Url,AccountSid,AccountUpn,AccountObjectId,AccountName,DeviceName,NetworkMessageId,RegistryKey,RegistryValueName,RegistryValueData,ApplicationId,ApplicationName,OAuthApplicationId,FileName,FolderPath,ResourceIdName,OSFamily,OSVersion,CountryCode,State,City,Year,Month,Day,Hour,Minute,Second,Weekday
489626273558,0,118,966114,4,3,InitialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,10,11,56,46,0
231928237992,10,2323,191,12,41,Impact,TruePositive,Ip,Related,98799,138268,2751,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,31,11,46,8,4
790273984260,0,343,103203,0,0,InitialAccess,TruePositive,User,Impacted,98799,138268,360606,160396,132,186,125,153,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,8,18,44,41,5
1030792155827,579,71310,460797,6,5,InitialAccess,FalsePositive,Mailbox,Impacted,98799,138268,360606,160396,204218,453564,190025,208867,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,11,1,48,22,1
944892806785,1,27,1316512,0,0,InitialAccess,TruePositive,User,Impacted,98799,138268,360606,160396,1021,1403,1015,1081,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,11,9,6,46,1
987842481677,300,374349,1020687,19,15,InitialAccess,BenignPositive,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,11,1,22,35,1
300647712740,19,6074,2186,23,16,CommandAndControl,TruePositive,Ip,Related,98799,138268,975,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,8,14,13,52,5
790273987134,69,110972,452874,13,11,InitialAccess,BenignPositive,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,7,13,48,34,4
566935684727,1,54,509796,0,0,InitialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,5,1,7,5,2
1271310323178,2,144206,453683,13,11,InitialAccess,BenignPositive,Ip,Related,98799,138268,21610,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,11,12,25,31,1
884763266523,2,134380,242018,10,8,InitialAccess,BenignPositive,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,4,18,57,49,1
1614907707318,1180,213681,1023516,0,0,InitialAccess,FalsePositive,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,13,2,48,33,3
979252544610,16,203316,353511,24,200,Exfiltration,BenignPositive,User,Impacted,98799,138268,360606,160396,0,0,0,0,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,4,22,51,18,1
1262720387774,95,40801,1017827,0,0,InitialAccess,FalsePositive,Ip,Related,98799,138268,352882,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,0,9,208,2024,6,13,14,50,37,3
910533068553,0,409,324193,7,6,InitialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,4,5,56,19,1
1657857380495,477,115115,50275,47,30,InitialAccess,BenignPositive,User,Impacted,98799,138268,360606,160396,95338,76364,95597,99624,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,11,13,27,56,1
352187322019,100,8293,12766,72,53,Impact,BenignPositive,Ip,Related,98799,138268,128,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,21,2,39,59,1
335007451544,28,1427,12985,28,19,InitialAccess,TruePositive,Mailbox,Impacted,98799,138268,360606,160396,123917,172304,160916,165044,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,6,13,5,51,3
515396079463,421,25582,37524,310,308,CredentialAccess,BenignPositive,Ip,Related,98799,138268,5853,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,8,0,14,11,5
163208761247,20,3043,663,49,35,CommandAndControl,BenignPositive,Ip,Related,98799,138268,54297,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,4,16,48,57,1
489626275939,10,2115,242,12,392,Impact,TruePositive,Ip,Related,98799,138268,674,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,27,5,49,48,0
644245096174,0,81,376683,0,0,InitialAccess,TruePositive,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,4,23,4,18,1
790273986966,71,299,1945,194,167,Exfiltration,FalsePositive,Ip,Related,98799,138268,10036,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,3,18,35,47,0
1563368099648,14,1698,136,41,698,Impact,TruePositive,Ip,Related,98799,138268,227,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,23,5,59,47,3
1640677512264,1503,237736,985217,19,15,InitialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,10,0,35,52,0
773094115057,0,196,179758,0,0,InitialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,5,16,35,21,2
85899346329,54,310,1720,179,24,CredentialAccess,BenignPositive,User,Impacted,98799,138268,360606,160396,193714,248641,192714,176772,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,12,7,48,1,2
171798693639,0,169,409704,4,3,InitialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,3,23,12,5,0
1219770713815,0,117,104497,0,0,InitialAccess,TruePositive,Ip,Related,98799,138268,1,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,15,13,10,2024,6,9,3,16,42,6
970662610431,237,1071,186936,9,226,Execution,TruePositive,User,Impacted,98799,138268,360606,160396,441377,93,425863,80,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,5,12,29,49,2
1529008360131,245,12560,718466,3,4,SuspiciousActivity,TruePositive,Ip,Related,98799,138268,2747,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,5,14,30,20,2
1700807052576,35,139,1247164,0,0,InitialAccess,TruePositive,User,Impacted,98799,138268,360606,160396,5540,7909,5568,5966,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,9,13,56,33,6
738734376579,7,427,601,22,10,Impact,FalsePositive,Ip,Related,98799,138268,2435,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,27,6,21,48,0
755914245895,0,407,379706,4,3,InitialAccess,TruePositive,Ip,Related,98799,138268,6340,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,5,1445,10630,2024,6,11,9,50,12,1
1400159340959,5,462,386168,4,3,InitialAccess,TruePositive,Ip,Related,98799,138268,11786,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,5,1445,10630,2024,6,3,0,31,42,0
429496733481,774,27458,72238,1,1,InitialAccess,TruePositive,Mailbox,Impacted,98799,138268,360606,160396,165896,126953,146073,141301,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,3,12,39,18,0
283467846190,66,85178,596240,5,34,SuspiciousActivity,TruePositive,User,Impacted,98799,138268,360606,160396,84,125,78,98,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,16,19,40,25,6
609885358574,845,28879,139091,1,1,InitialAccess,TruePositive,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,13,13,39,5,3
695784707210,126,205927,942222,19,15,InitialAccess,BenignPositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,15,2,45,1,5
1563368095768,6,2444,1399,17,58,Impact,BenignPositive,Ip,Related,98799,138268,97301,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,21,15,49,28,1
987842479741,1,983,53466,4,3,InitialAccess,TruePositive,Ip,Related,98799,138268,11,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,24,29,29,2024,6,5,7,51,2,2
1297080128501,307,382951,908718,4,3,InitialAccess,FalsePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,3,4,16,55,0
103079217489,5,278,106571,0,0,InitialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,5,6,12,44,2
764504182040,62,488474,1418275,5,39,SuspiciousActivity,TruePositive,Ip,Related,98799,138268,2658,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,15,5,33,22,5
8589938328,3,267265,613583,3,287,SuspiciousActivity,BenignPositive,Ip,Related,98799,138268,257009,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,7,16,7,15,4
1254130455612,96,151390,50234,1,1,InitialAccess,TruePositive,Mailbox,Impacted,98799,138268,360606,160396,5472,4447,5438,5821,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,13,1,45,39,3
257698039604,0,129,183496,0,0,InitialAccess,TruePositive,Ip,Related,98799,138268,450,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,0,3,105,2024,6,8,6,51,44,5
1417339211647,195,20837,486268,0,0,InitialAccess,FalsePositive,Ip,Related,98799,138268,180436,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,53,93,93,2024,6,15,4,37,33,5
85899349609,100,2654,8257,72,53,Impact,BenignPositive,Ip,Related,98799,138268,10106,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,2,4,56,43,6
498216206984,17,236,46804,20,236,Exfiltration,FalsePositive,User,Impacted,98799,138268,360606,160396,160,226,152,183,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,4,13,58,18,1
566935684751,556,96193,1189594,7,6,InitialAccess,TruePositive,User,Impacted,98799,138268,360606,160396,6380,9270,6473,6905,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,11,5,22,36,1
1391569405721,0,120,1022543,0,0,InitialAccess,TruePositive,User,Impacted,98799,138268,360606,160396,8430,12651,8586,9068,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,14,2,18,20,4
8589937808,33,5435,1782,38,25,Impact,BenignPositive,Ip,Related,98799,138268,1682,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,7,6,59,40,4
1563368097503,0,422,530219,0,0,InitialAccess,TruePositive,Ip,Related,98799,138268,54,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,1,0,0,2024,6,5,12,46,22,2
1374389536423,1,39,389131,4,3,InitialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,4,16,19,58,1
1073741825674,7,3969,855,21,1047,Impact,FalsePositive,Ip,Related,98799,138268,1302,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,26,20,13,39,6
798863920905,1271,57475,928461,0,0,InitialAccess,FalsePositive,User,Impacted,98799,138268,360606,160396,262135,434585,270473,302113,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,8,20,20,49,5
455266534868,88,326,1114497,58,43,Exfiltration,FalsePositive,User,Impacted,98799,138268,360606,160396,225699,86457,281833,317959,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,13,4,4,23,3
1236950583278,23,331,1014958,0,0,InitialAccess,FalsePositive,User,Impacted,98799,138268,360606,160396,4525,6254,4539,4813,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,14,16,37,35,4
962072678452,10,152,148,12,738,Impact,TruePositive,Ip,Related,98799,138268,35617,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,26,2,18,42,6
549755815919,23,176,951053,4,3,InitialAccess,TruePositive,Ip,Related,98799,138268,7281,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,16,1445,10630,2024,6,5,5,28,6,2
1477468753860,20,699,1065,49,35,CommandAndControl,FalsePositive,Ip,Related,98799,138268,68267,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,31,17,47,35,4
137438954061,43,56387,227688,172,111,CredentialAccess,BenignPositive,User,Impacted,98799,138268,360606,160396,4714,6576,4704,5051,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,11,16,28,8,1
1640677511492,716,117243,842933,0,0,InitialAccess,FalsePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,13,22,38,36,3
1700807049890,17,21914,46788,20,981,Exfiltration,FalsePositive,Mailbox,Related,98799,138268,360606,160396,441377,2,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,11,12,31,33,1
111669151404,1,30,385455,4,3,InitialAccess,TruePositive,Ip,Related,98799,138268,6226,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,10,7,4,2024,6,8,8,5,3,5
403726929747,72,726,540469,0,0,InitialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,5,18,21,6,2
944892806646,32,29723,88012,3,4,SuspiciousActivity,BenignPositive,Ip,Related,98799,138268,4927,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,5,8,5,51,2
1374389537640,75,56,1003185,0,0,InitialAccess,TruePositive,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,10,23,35,5,0
1537598294236,52,1806,224,99,667,CommandAndControl,BenignPositive,Ip,Related,98799,138268,123411,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,29,19,54,4,2
1614907707184,201,2999,187930,5,97,SuspiciousActivity,BenignPositive,User,Impacted,98799,138268,360606,160396,11,23,9,11,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,13,14,52,55,3
1675037247246,0,351,122636,14,12,CredentialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,5,7,23,57,2
798863921058,14,1121,2838,29,20,Impact,TruePositive,Ip,Related,98799,138268,1664,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,25,6,52,30,5
1245540520620,66,140144,341870,5,34,SuspiciousActivity,TruePositive,Ip,Related,98799,138268,1062,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,8,7,11,24,5
343597385541,0,140,182996,0,0,InitialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,11,11,20,38,1
833223656091,22,197,1036863,0,0,InitialAccess,TruePositive,Ip,Related,98799,138268,2499,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,3,26,27,2024,6,3,12,51,14,0
1700807052576,35,139,933883,0,0,InitialAccess,TruePositive,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,9,2,56,31,6
721554505960,11,417732,868625,0,0,InitialAccess,FalsePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,10,14,42,10,0
1606317769142,77,90527,118379,6,5,InitialAccess,BenignPositive,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,3,7,52,1,0
352187322659,323,3755,38726,228,208,Exfiltration,FalsePositive,User,Impacted,98799,138268,360606,160396,10668,16994,10748,11675,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,14,18,15,53,4
566935684727,1,54,930274,4,3,InitialAccess,TruePositive,Ip,Related,98799,138268,11,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,24,29,29,2024,6,5,1,9,50,2
188978564216,110,226,1008516,4,3,InitialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,4,14,24,55,1
824633723687,8,4728,16070,1,1,InitialAccess,TruePositive,User,Impacted,98799,138268,360606,160396,17432,15258,16847,18308,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,5,19,42,28,2
798863922147,200,65949,40322,10,8,InitialAccess,TruePositive,User,Impacted,98799,138268,360606,160396,23094,17970,23562,25082,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,5,15,29,44,2
1322849930378,211,34328,48215,6,5,InitialAccess,FalsePositive,Mailbox,Impacted,98799,138268,360606,160396,13921,11829,13892,15163,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,11,22,18,30,1
1236950586261,152,56874,394606,0,0,InitialAccess,TruePositive,Ip,Related,98799,138268,60232,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,6,19,580,2024,6,14,2,29,43,4
858993459446,11,421680,825865,0,0,InitialAccess,FalsePositive,User,Impacted,98799,138268,360606,160396,24136,38106,24632,25875,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,12,13,46,18,2
1365799601753,21,28532,198765,3,4,SuspiciousActivity,BenignPositive,Ip,Related,98799,138268,12922,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,10,4,49,48,0
403726930333,281,62502,242704,10,8,InitialAccess,BenignPositive,Mailbox,Impacted,98799,138268,360606,160396,20637,16532,20385,21971,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,6,17,22,4,3
420906796597,879,1776,449480,6,5,InitialAccess,TruePositive,User,Impacted,98799,138268,360606,160396,107822,115316,108191,117785,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,13,19,8,32,3
738734378748,12,1843,1588,16,638,Impact,BenignPositive,Ip,Related,98799,138268,5932,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,26,2,19,32,6
111669152214,5,31,891825,0,0,InitialAccess,TruePositive,Ip,Related,98799,138268,583,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,4,4,126,2024,6,9,11,8,6,6
85899348924,228,60325,28344,1,1,InitialAccess,BenignPositive,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,9,1,56,4,6
858993460943,0,177,1185338,0,0,InitialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,5,7,34,56,2
1073741825802,0,315,393100,4,3,InitialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,7,1,32,5,4
721554509670,14,4251,2827,29,20,Impact,TruePositive,Ip,Related,98799,138268,104483,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,31,2,12,19,4
807453854926,97,1595,60945,1,1,InitialAccess,TruePositive,User,Impacted,98799,138268,360606,160396,72870,61946,64563,71189,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,11,16,35,38,1
1571958033088,89,1407,1266187,0,0,InitialAccess,TruePositive,Ip,Related,98799,138268,81,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,2,2,2,2024,6,3,12,8,46,0
833223657062,7,428,716,21,70,Impact,FalsePositive,Ip,Related,98799,138268,60528,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,2,9,23,32,6
1228360651584,38,457957,1175188,0,0,InitialAccess,TruePositive,Ip,Related,98799,138268,8557,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,4,42,43,2024,6,15,1,21,6,5
171798695886,14,4201,2774,29,20,Impact,TruePositive,Ip,Related,98799,138268,6415,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,25,22,24,16,5
936302872198,1,46,499971,7,6,InitialAccess,TruePositive,Ip,Related,98799,138268,3,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,4,4,12,2024,6,5,23,54,9,2
1443109013125,7,4296,1039,22,10,Impact,FalsePositive,Ip,Related,98799,138268,11337,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,5,25,19,22,59,5
747324313721,24,464328,1374987,5,50,SuspiciousActivity,BenignPositive,User,Impacted,98799,138268,360606,160396,250276,342301,216422,216551,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,6,5,51,21,3
936302873070,28,372,1137632,175,143,Malware,TruePositive,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,8,17,24,54,5
712964572391,216,110560,1532162,6,5,InitialAccess,TruePositive,User,Impacted,98799,138268,360606,160396,127446,166202,121559,157165,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,13,23,55,36,3
541165882962,3,125150,708103,2,2,CommandAndControl,BenignPositive,User,Impacted,98799,138268,360606,160396,21110,34746,21347,22779,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,9,0,50,20,6
1520418424431,1,62,1187560,0,0,InitialAccess,TruePositive,Ip,Related,98799,138268,1801,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,0,3,15,2024,6,9,12,11,44,6
1511828491694,712,2530,668753,11,9,InitialAccess,TruePositive,Mailbox,Impacted,98799,138268,360606,160396,152914,143639,130365,128686,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,7,1,8,50,4
214748368803,24,50013,552447,5,21,SuspiciousActivity,TruePositive,User,Impacted,98799,138268,360606,160396,4444,6203,4414,4780,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,4,2,53,40,1
1460288885458,930,53738,655971,11,9,InitialAccess,TruePositive,Mailbox,Impacted,98799,138268,360606,160396,2748,1877,2763,2891,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,9,21,16,9,6
1434519078496,145,163555,223826,1,1,InitialAccess,BenignPositive,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,12,9,1,30,2
1357209667194,1,232,1251899,14,12,CredentialAccess,TruePositive,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,3,6,12,41,0
343597387078,211,2662,27235,6,5,InitialAccess,FalsePositive,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,12,14,3,52,2
1529008361702,395,40662,300585,6,5,InitialAccess,FalsePositive,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,1631,635,860,2251,3421,881,289573,117668,3586,5,66,242,1445,10630,2024,6,11,17,58,59,1
